income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,income_am_missing,profit_last_am_missing,profit_am_missing,damage_am_missing,damage_inc_missing,crd_lim_rec_missing,credit_use_ic_missing,gluten_ic_missing,lactose_ic_missing,insurance_ic_missing,spa_ic_missing,empl_ic_missing,cab_requests_missing,married_cd_missing,bar_no_missing,sport_ic_missing,neighbor_income_missing,age_missing,marketing_permit_missing,urban_ic_missing,dining_ic_missing,presidential_missing,client_segment_missing,sect_empl_missing,prev_stay_missing,prev_all_in_stay_missing,divorce_missing,fam_adult_size_missing,children_no_missing,tenure_mts_missing,company_ic_missing,claims_no_missing,claims_am_missing,nights_booked_missing,gender_missing,shop_am_missing,shop_use_missing,retired_missing,gold_status_missing,score1_pos_missing,score1_neg_missing,score2_pos_missing,score2_neg_missing,score3_pos_missing,score3_neg_missing,score4_pos_missing,score4_neg_missing,score5_pos_missing,score5_neg_missing,outcome_damage_inc,outcome_damage_inc_proba,outcome_profit,outcome_damage_amount
495.0,112.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1,4.0,0.0,21351.0,68.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.5621796544698983,0.6000160522618093,0.6643287264839325,0.5022489237288077,0.446527107461657,0.4448135258356258,0.6573692747449986,0.6739558870234131,0.4082002104947341,0.409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2376204503467193,1959.9407941651184,129.74135434508204
861.0,0.0,2426.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1,2.0,0.0,35590.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,103.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,1.0,0.567803856466277,0.491734717884244,0.7756658667329128,0.5126751374428994,0.1349908226049467,0.4591282990076008,0.2506891720985219,0.6102272658823475,0.5234537738206773,0.5909090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.2323473225067152,2852.9794587848883,171.54316154808447
672.0,0.0,1885.0,19.0,1.0,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0,7.0,1.0,30989.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,368.0,0.0,1.0,393.0,21.0,0,0.0,0.0,0.0,0.0,0.2048148185555289,0.6575634406526788,0.1412030582633011,0.5257378649989436,0.5997247265805038,0.4834017188371947,0.6154874663901042,0.4906579550284668,0.8102186257403851,0.7025974025974027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0.2223807618746362,1851.3765737579267,137.21000308716563
7143.0,2150.0,3905.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,1.0,27339.0,63.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,384.0,0.0,0.0,0.0,71.0,0,4174.940871759715,1.0,0.0,0.0,0.3819157367530825,0.6347766633840318,0.7481507766778972,0.671629504997171,0.6552213600105571,0.5327999177092414,0.4363070628172186,0.401901779951966,0.3345543877193477,0.3766233766233766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.1258054083599585,1562.446971752306,72.2601314272371
949.0,230.0,2010.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1,9.0,0.0,34813.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,151.0,0.0,0.0,0.0,14.0,1,590.2878719003485,1.0,0.0,0.0,0.6262355429502914,0.4698790755102731,0.6484135099108495,0.7859734795742168,0.2318837087967689,0.4380239362463824,0.4963919657547235,0.4203084218149876,0.8539428570971836,0.9155844155844156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1.0,0.6399619965097656,1396.028674344329,507.2978496983476
227.0,0.0,1620.0,0.0,1.0,14000.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1,15.0,0.0,32361.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,351.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.5013465829612869,0.4810338762780411,0.3830104737672402,0.5869199000783236,0.5003972441838462,0.4064320294425295,0.9528268683447012,0.8645865029576717,0.3909624553880805,0.5532467532467533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0.3257347736121321,1895.794089512918,246.48020555849675
227.0,0.0,1620.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,4.0,0.0,51328.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,128.0,0.0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.9773330904211208,0.8899052955761797,0.484331616825304,0.2955756153025187,0.5389901562913724,0.1401706551353508,0.913816161486963,0.0905368490682396,0.5716887850610355,0.435064935064935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.0,0.235284395332764,1040.868808663215,176.8617486141832
7779.0,3087.0,3589.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,6.0,0.0,29693.0,45.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,357.0,1.0,3.0,0.0,22.0,1,0.0,0.0,0.0,0.0,0.5392920433342157,0.5610924504056374,0.4470083610690454,0.4617499377837043,0.3852179227569813,0.5196731016091171,0.706719439582376,0.6862110418851026,0.5050563754125253,0.6610389610389611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.381477429884465,1563.3262037758311,210.31889721494835
505.0,92.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,36511.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,611.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.6286478301489129,0.0791396018543743,0.6823487981624151,0.5360078110052373,0.5064181819449839,0.4119221233377465,0.3587307281807063,0.5838006768585504,0.3903993326760467,0.5077922077922078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.0,0.2209815567931354,3057.0225250938474,125.6847639523854
1197.0,126.0,5754.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0,6.0,1.0,35141.0,50.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,472.0,0.0,2.0,0.0,163.0,0,0.0,0.0,0.0,0.0,0.636307946634125,0.5082770268904009,0.4256837828201556,0.3887612035850307,0.4069947972542615,0.5111035120475727,0.4607140750695375,0.374276879711877,0.2714295100090609,0.790909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3158884493698289,1255.6813614689888,241.36035745884274
237.0,890.5,1781.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1,0.0,0.0,34043.0,25.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,326.0,0.0,0.0,0.0,32.0,1,0.0,0.0,0.0,0.0,0.6427960786345442,0.475113325280958,0.6484135099108495,0.7859734795742167,0.792478560755229,0.9521568672820216,0.4907904612393817,0.3843617682958516,0.5945960688280926,0.5064935064935064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,0.1615505678482654,963.7741937884956,127.15423738367859
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,6.0,0.0,35978.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,98.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.5168801125751091,0.59021491284913,0.6823487981624152,0.5731635053413673,0.2418309078504659,0.3943861048429074,0.284738434529302,0.5587575223638697,0.1058920422940539,0.2662337662337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,0.2435279284127444,2196.557133071334,115.89924545774865
229.0,0.0,2690.0,0.0,0.0,12500.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1,20.0,0.0,29469.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,189.0,0.0,0.0,0.0,53.0,0,0.0,0.0,0.0,0.0,0.4322036694560617,0.4817187110912658,0.9759910900351808,0.9763494574900828,0.5487377427383352,0.41376524236843,0.3472399423695388,0.4881052314313319,0.310335517053418,0.6025974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,0.3368160859521683,1230.5589077785164,342.8533230693585
375.0,62.0,1676.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1,9.0,0.0,29202.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,154.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.6402088668653079,0.5419502557472476,0.3464944808377254,0.4961164761623068,0.5489016251903073,0.3617364792814839,0.4354127146886672,0.3218290684325816,0.5440783804655385,0.448051948051948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.4040545708083553,1792.95675062941,246.64730535976543
3578.0,1408.0,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,5.0,1.0,26684.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,590.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.6695689728926192,0.7060415567879699,0.6237573394921562,0.4402001685200337,0.5270785286125341,0.4140700103745378,0.5981226519324394,0.4346943730179762,0.5704720329868653,0.6493506493506493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,0.2864156338350091,1981.2665574923387,155.66684191820778
4294.0,618.0,5440.0,703.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,2.0,1.0,34906.0,53.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,563.0,0.0,1.0,0.0,118.0,1,0.0,0.0,0.0,0.0,0.849339787825369,0.6093144785796789,0.3885692259443523,0.3623096839813529,0.3522604772792063,0.525079011235692,0.524253895349054,0.6123968244253477,0.3922715594873633,0.2922077922077922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.1464840999496868,1503.940777591007,143.34790895527078
302.0,30.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1,5.0,0.0,34801.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,262.0,0.0,0.0,0.0,45.0,1,0.0,0.0,0.0,0.0,0.5444267260361129,0.3664334401938846,0.7761216366378036,0.6947280978492613,0.1114083943619237,0.1570511203572077,0.2378883045601295,0.5561686807065467,0.3604268718820905,0.3233766233766234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0.0,0.3120785900431079,1517.0512993269526,256.1045652486073
319.0,34.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,9.0,0.0,28543.0,59.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,671.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,0.0,0.5088703048175532,0.4909217322547968,0.3464944808377254,0.5572994322100308,0.5678249954428667,0.3746571203252511,0.5173726415399641,0.0436347177087939,0.6238530496419666,0.4818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0.3174691518404899,2360.0793547916987,180.49898336258082
369.0,11.0,1954.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1,13.0,0.0,24657.0,51.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,108.0,1,0.0,0.0,0.0,0.0,0.4405320976261778,0.6126095539521292,0.5916181132325309,0.487909991123786,0.7894658042567264,0.0239999789664108,0.766425254847014,0.0579888635654764,0.6516978331472747,0.6935064935064934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,0.3296212277370672,1130.1923620862897,219.79440716732287
1103.0,2367.5,4735.0,713.0,1.0,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1,8.0,1.0,25499.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,386.0,0.0,0.0,0.0,43.0,1,394.7932021644915,1.0,0.0,0.0,0.4369113647010438,0.6064028175702527,0.4341331917112493,0.4662149216129264,0.6895588633099596,0.4597374955907671,0.5102730279265476,0.1515505240312788,0.7102921438730692,0.5532467532467533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3452912385412811,1793.1858831673708,264.3024657224301
3781.0,2810.0,2810.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,5.0,0.0,33853.0,44.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,345.0,0.0,1.0,0.0,41.0,1,581.5270513705057,1.0,0.0,0.0,0.9721591319719324,0.3528702596243467,0.5547661099021719,0.5157110943083754,0.4180575117972748,0.2479525170542196,0.4630749224188869,0.3443320205442234,0.5405603075019415,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.2913182142733052,1569.9346277775544,176.09714451407098
250.0,0.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,5.0,0.0,23566.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,98.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0,0.5526066466390976,0.3390968879026047,0.6458091079288997,0.4707999230977154,0.0816307576917859,0.9246503796025112,0.674020374178955,0.7437887783619044,0.2600434906921223,0.7012987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.2623493943031758,1578.0940198181895,128.94882050350677
227.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,6.0,0.0,34799.0,41.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,329.0,0.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.7785255909502578,0.130686445819029,0.5900856181107973,0.5364553615503213,0.5396072674773962,0.3784716109160019,0.1650647035488305,0.3356013421664746,0.120520326431324,0.3051948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.2055482952480593,1898.9482847633635,108.56928182638478
507.0,86.0,2148.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1,6.0,0.0,30472.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,308.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.6191185565787997,0.5069305073552751,0.4147460567622126,0.3317429982203741,0.8459014101169496,0.4359326113002066,0.4182942216731337,0.5803660884039902,0.4400412573114538,0.5051948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.3019446157033395,1912.9979248256057,158.49237506353379
26728.0,191.0,20800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1,8.0,0.0,37959.0,49.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,264.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,1.0,0.8102472210330656,0.286789017177491,0.4121526875957018,0.2806696723738943,0.3147279151250651,0.3781535657452207,0.3428324553111378,0.6760778967321797,0.7706479734580142,0.2532467532467532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.3078727775346578,6962.748062761055,240.08233962279587
10461.0,976.0,17385.0,0.0,0.0,6000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,33832.0,65.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,359.0,0.0,0.0,0.0,33.0,1,0.0,0.0,1.0,0.0,0.3233633407659607,0.2755031198573559,0.3932205376988854,0.370228028749156,0.2977624538116191,0.6661703625266175,0.6610154867567392,0.5571003313235767,0.4124266897909071,0.235064935064935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.1140309970805225,1971.153713332145,90.99743001059151
512.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1,9.0,0.0,30433.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.6191185565787997,0.3704548294663527,0.3989583076608108,0.3317429982203741,0.6621100655456036,0.5964901041428297,0.370848161097877,0.5266036430573926,0.4400412573114539,0.4415584415584416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.3194467276711004,1503.642692122859,188.63602865530453
24044.0,31.0,34985.0,367.0,3.0,7000.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1,6.0,1.0,26632.0,49.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,360.0,0.0,3.0,0.0,13.0,1,9723.472552067977,1.0,0.0,1.0,0.4537876781166135,0.4518775101839195,0.4121526875957018,0.2806696723738943,0.3908706159539218,0.4657995997894814,0.8312310803683016,0.8502932141387213,0.5109035567109037,0.2831168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0.3085019311665513,9645.89024042242,308.39732118409626
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1,1.0,0.0,35153.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.4180646730288347,0.4419550322728701,0.5900856181107972,0.5468886603878288,0.5900995170756381,0.4115712037882822,0.2378883045601295,0.6016232429856704,0.3604268718820905,0.3519480519480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.1140309970805225,1911.9750378647543,28.373078088678863
3045.0,199.0,6883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,4.0,1.0,33264.0,52.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,389.0,0.0,0.0,0.0,274.0,0,0.0,0.0,0.0,1.0,0.4442679976100423,0.1327952039799929,0.1202563592011409,0.3107767357437677,0.5531770544045448,0.4781347190624919,0.4943269710710323,0.3482787105220511,0.2930819109895499,0.5493506493506494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0.289870883002242,1207.8094722531955,212.60705099262896
519.0,40.0,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1,6.0,1.0,32155.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,340.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.5686645586264109,0.4237557659517065,0.587573535039804,0.7831245402321099,0.4599967519953364,0.5280970984677835,0.5310171521923582,0.4906569005212448,0.386287093256738,0.2818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0.0,0.3737411035292391,2085.6129926902536,190.57503591704238
2929.0,14.0,4689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,5.0,0.0,32838.0,51.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,243.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.4198776657308687,0.478290036714258,0.3289255445519417,0.3766394284673749,0.5813947200139704,0.4240521198042323,0.4943269710710323,0.3482787105220511,0.4045419500488291,0.6415584415584416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3131396801637366,2742.682434441318,153.66648862595733
263.0,15.0,3575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,7.0,0.0,23375.0,56.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,254.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0,0.5621796544698983,0.6000160522618093,0.6458091079288997,0.4707999230977154,0.446527107461657,0.4448135258356257,0.674020374178955,0.7437887783619044,0.2022868112707031,0.2337662337662337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.3687043922425704,2058.2256390444227,220.5595815611247
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1,3.0,0.0,35368.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,165.8,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.4935209661820249,0.6477814563992326,0.699631455423666,0.9131403470653162,0.5568493678395952,0.3438289976168589,0.2378883045601295,0.8734640861000513,0.3604268718820905,0.0584415584415584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0.0,0.1857456951649898,2276.0795459650085,85.45598343649785
356.0,844.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0.0,0.0,29463.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,484.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.6897509129403014,0.3669808475520276,0.3989583076608108,0.5240765292514353,0.5489016251903074,0.4200516498943766,0.4091779480645418,0.3930313955758954,0.4828716340546897,0.3441558441558441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2095363479205332,2401.842058573439,75.7731503252395
