income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount,income_am_missing,profit_last_am_missing,profit_am_missing,damage_am_missing,damage_inc_missing,crd_lim_rec_missing,credit_use_ic_missing,gluten_ic_missing,lactose_ic_missing,insurance_ic_missing,spa_ic_missing,empl_ic_missing,cab_requests_missing,married_cd_missing,bar_no_missing,sport_ic_missing,neighbor_income_missing,age_missing,marketing_permit_missing,urban_ic_missing,dining_ic_missing,presidential_missing,client_segment_missing,sect_empl_missing,prev_stay_missing,prev_all_in_stay_missing,divorce_missing,fam_adult_size_missing,children_no_missing,tenure_mts_missing,company_ic_missing,claims_no_missing,claims_am_missing,nights_booked_missing,gender_missing,shop_am_missing,shop_use_missing,retired_missing,gold_status_missing,score1_pos_missing,score1_neg_missing,score2_pos_missing,score2_neg_missing,score3_pos_missing,score3_neg_missing,score4_pos_missing,score4_neg_missing,score5_pos_missing,score5_neg_missing
2635.0,1341.5,2683.0,0.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,1.0,1.0,31839.0,53.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,436.0,0.0,1.0,0.0,89.0,0,0.0,0.0,0.0,0.0,0.9740904744914612,0.9261714749868216,0.4033192834238939,0.4934785935104844,0.7442655195576323,0.5477598021038842,0.7382175632933454,0.7729501835840145,0.2664086471545105,0.578700602813128,4694.35,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
19793.0,6235.0,8783.0,0.0,0.0,3500.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,1,13.0,1.0,36910.0,56.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,372.0,0.0,1.0,1015.0,132.0,0,2626.725965159133,1.0,0.0,0.0,0.4994866777468103,0.6602444763864549,0.5618498567056793,0.46525795117722435,0.6270867508433625,0.4695952483299388,0.6802899264713814,0.6228392624340328,0.7865683316945385,0.521098459477562,1828.96,1.0,1178.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
230.0,1.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4.0,0.0,29849.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,130.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.69120936615431,0.6859966779745801,0.5049443818459586,0.4630095983796056,0.48026933297026647,0.5273260345207064,0.8441213080813237,0.2814303880571712,0.6385897102321618,0.365304755525787,1773.87,1.0,840.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
443.0,90.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1,1.0,0.0,28822.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.4958042369238629,0.5003562966045575,0.1150395022085503,0.1361851310379302,0.7914457497785713,0.5086366343065873,0.5273343508924733,0.6739225998563777,0.5398465622059992,0.3710649698593436,1426.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
1060.0,5.0,9448.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,1,15.0,1.0,27659.0,48.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,392.0,1.0,0.0,0.0,60.0,0,3988.695736706653,1.0,0.0,0.0,0.2951577277780776,0.5647214837914314,0.7744111599437653,0.9776316538645748,0.2587063116793902,0.31075886188558355,0.1448477073371578,0.7444204160851547,0.44018299337685135,0.48104487608841257,1978.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
411.0,58.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,2.0,0.0,33445.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,383.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0620945290393338,0.2178103594716489,0.6175592528092659,0.6759061609829599,0.3477656463357882,0.0515025263998474,0.49012972677783023,0.38642663895793955,0.650846257781198,0.41219022103148023,2594.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
2835.0,27.0,9039.0,454.0,4.0,15000.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,0,13.0,1.0,36685.0,46.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,324.0,0.0,2.0,0.0,170.0,1,2765.009549054476,1.0,0.0,0.0,0.43219654803451435,0.4636503312478565,0.24132337851305258,0.42103944968969753,0.43549295484764033,0.5893249242315826,0.5275347411971977,0.3676567704755974,0.19355612109118853,0.3998660415271266,1695.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2038.0,1337.5,2675.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,12.0,1.0,26695.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,671.0,0.0,0.0,0.0,29.0,1,0.0,0.0,0.0,0.0,0.4321030562107769,0.429104786711726,0.5150859296655611,0.5484906125479403,0.48462133683196,0.682317357632747,0.8351341728341358,0.616045808432608,0.46730381193130277,0.7052913596784997,908.57,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
979.0,58.0,4305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,2.0,0.0,29351.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,135.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.8218996470495455,0.2908583649236555,0.4927872206752749,0.7466613347333217,0.0710142271085655,0.337955369724768,0.5933873024654894,0.4044207567208843,0.4431053919374568,0.4584058941728064,2274.06,1.0,1054.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2670.0,7.0,5342.0,0.0,0.0,750.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1,15.0,0.0,31306.0,22.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,181.0,0.0,0.0,0.0,15.0,1,0.0,0.0,0.0,0.0,0.6593068541928293,0.5842612120030385,0.34035117590959524,0.56323924706535,0.26795468840305087,0.24007267503138827,0.27293930428204927,0.2943626853060465,0.2865429242315887,0.5545880776959142,802.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
319.0,38.0,2132.0,0.0,0.0,7000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,6.0,0.0,27026.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,234.0,0.0,0.0,0.0,16.0,1,0.0,0.0,0.0,0.0,0.5371403222350548,0.5253176937385972,0.5014695542646779,0.41601823375710395,0.5934510032749566,0.9272518341752536,0.49250675683695083,0.4134679760532915,0.4480636384809708,0.48292029470864034,1416.42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
326.0,26.0,1683.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,6.0,0.0,32640.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,33.0,0.0,1.0,0.0,61.0,0,0.0,0.0,0.0,0.0,0.45188685283667773,0.6091079568387281,0.4354081873340901,0.3879226414763755,0.6391230245925529,0.5551188047139498,0.5482191712447742,0.667810647787315,0.1887812861284713,0.2247823174815807,1433.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
593.0,144.0,1686.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1,1.0,0.0,17710.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,211.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.35255414237751176,0.3879867988366863,0.6425477524726813,0.6039188006644086,0.2455588710052464,0.0441658623111904,0.5154382577272084,0.32199036665013586,0.5962215754806445,0.582049564634963,2765.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
1608.0,500.0,5674.0,1128.0,2.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1,1.0,0.0,37619.0,42.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,347.0,0.0,0.0,0.0,94.0,1,601.4832546391269,1.0,0.0,0.0,0.22008538608393188,0.5798884149874369,0.2293716939943501,0.1620519429574868,0.4427455123006331,0.36699867089137556,0.4860390640638621,0.5457347679466015,0.4642490565992697,0.32257200267916947,1987.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1.0,0.0,23971.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.3458944423119892,0.3823437973604211,0.7470126505958314,0.6016726410374573,0.5811769086796357,0.2309848748857924,0.46734360732791147,0.3467163448635028,0.45259215695199473,0.2622906898861353,2159.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
12718.0,122.0,18598.0,0.0,0.0,3500.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,1,1.0,1.0,33552.0,63.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,587.0,0.0,1.0,0.0,51.0,0,0.0,0.0,1.0,1.0,0.524755001138532,0.0241582465500504,0.919004266466437,0.7754130153751109,0.5065574681315127,0.2051254485289674,0.6106990354920211,0.6999413531913199,0.6996379779525429,0.43496316141995983,1588.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,5.0,0.0,26490.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,175.2,0.0,2.0,1395.0,3.0,1,0.0,0.0,0.0,0.0,0.439303666703045,0.3943059453683607,0.8139404384700658,0.0266051727473173,0.6172508714019858,0.550970465281067,0.35749446475175545,0.9857823461713342,0.4806867067458424,0.5054253181513731,2392.82,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,5.0,0.0,25186.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.8,0.0,2.0,531.0,3.0,0,0.0,0.0,0.0,0.0,0.17280451553031845,0.6340526675809405,0.502974635920513,0.39948530703765267,0.6089960166381381,0.601706798245145,0.41809619377165863,0.48195866791873704,0.38398527199483956,0.9698593436034829,1571.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
25327.0,15078.0,30156.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1,2.0,0.0,50633.0,41.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,353.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.3531322282764633,0.31162543934279646,0.5037513073231249,0.7578824047672015,0.38956038273092825,0.5531449867317695,0.4858820734057046,0.5393605999611285,0.6236131887158958,0.5490957803081045,31529.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1940.0,700.0,5811.0,535.0,2.0,6000.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,0.0,1.0,30388.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,541.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.8847064518101663,0.4604001266075444,0.3549624205227481,0.0932959312904604,0.5575316019978767,0.6630871384830207,0.5141131468092804,0.3343732213925411,0.5699936781544477,0.7043536503683858,4609.59,1.0,579.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
960.0,4.0,2932.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1,13.0,0.0,27283.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,40.0,0,0.0,0.0,1.0,0.0,0.6009012794332743,0.6638070146792588,0.3626001578739811,0.5326300545397288,0.6353380190148814,0.48056172559897165,0.5991501502436878,0.436021040724518,0.6595596062165493,0.5008707300736772,935.83,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
251.0,6.0,2664.0,442.0,2.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,9.0,1.0,29437.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,334.0,0.0,1.0,0.0,90.0,0,0.0,0.0,0.0,0.0,0.41553258382508157,0.5962569748573451,0.6175554128826866,0.41361713626367963,0.2623170934579247,0.5691542102206394,0.6482112450038813,0.5087492294922095,0.8710276560001972,0.6684527796383122,1592.58,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
1590.0,565.0,2024.0,18.0,1.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1,0.0,0.0,28164.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,193.0,0.0,0.0,0.0,68.0,0,0.0,0.0,0.0,0.0,0.6527740869069959,0.8308646589498029,0.391208460487111,0.3925792667702378,0.5630160443658128,0.5540260841125069,0.7617896066083956,0.7117810629494086,0.7894887376541496,0.5432016075016745,1032.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,7.0,0.0,29763.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,186.4,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.5049624136508091,0.5994469460630516,0.4691737305299924,0.5479691039042379,0.5733317233492972,0.6727030018127025,0.4607392898121917,0.2806404896338789,0.5628960081171204,0.5639651707970529,1899.7,1.0,435.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0
916.0,271.0,2395.0,132.0,2.0,3500.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1,10.0,1.0,29727.0,46.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,440.0,0.0,2.0,0.0,133.0,0,0.0,0.0,0.0,0.0,0.4012039837698027,0.30432968269945504,0.7184070159944788,0.9263111068565156,0.47480430672912866,0.5226032702656569,0.39205674865166806,0.42147961142584,0.116532373004209,0.2726054922973878,2508.96,1.0,1124.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
37749.0,25257.0,50514.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,6.0,0.0,34372.0,68.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0,0.6941282222662533,0.335061060903266,0.31280770078555925,0.6092582315512715,0.1442145588110363,0.0394619210421138,0.5454446053194738,0.4942306001540554,0.6733034965131577,0.5599464166108507,16830.66,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
754.0,1392.5,2785.0,0.0,0.0,4500.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0,3.0,0.0,30402.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,329.0,0.0,1.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.4108104838129821,0.4456115364940227,0.9969867572304462,0.9691286530543788,0.7281079790331028,0.6966110845420015,0.2668932096393245,0.43144069000003,0.5972353656374699,0.1681178834561286,1921.39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
630.0,142.0,1969.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,29044.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,225.0,0.0,1.0,0.0,26.0,0,0.0,0.0,1.0,0.0,0.45486266721919993,0.5339423620475073,0.2992793739915343,0.36030621380622435,0.7209975268071298,0.7232060334801897,0.43776697309788926,0.35649039638422886,0.31756714319807505,0.37561955793703955,1212.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
925.0,0.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,1.0,0.0,19676.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,0.0,0.0,0.0,15.0,1,0.0,0.0,0.0,0.0,0.3229151596579018,0.4693421250299909,0.5630725131213098,0.5071348178216637,0.7714529201020687,0.7565819282522889,0.40899432236199135,0.3497872704244994,0.8506480134944291,0.7957133288680509,1421.19,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
285.0,0.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,2.0,0.0,29211.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,204.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.20294733170798293,0.6055149771204791,0.7403581887246372,0.4065009482837296,0.6949437253804678,0.4041432865522855,0.7658949442059023,0.6405371112342172,0.6938144602723433,0.4604152712659076,1696.52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
407.0,0.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,9.0,0.0,21904.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,272.0,0.0,0.0,0.0,65.0,1,0.0,0.0,1.0,0.0,0.8373689751505506,0.987659915204272,0.7812622288564979,0.4799666916288342,0.7960987976680824,0.552847724596879,0.9786659767751646,0.9971716340933282,0.6426915173500809,0.6212993971868721,686.21,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
227.0,0.0,7539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,3.0,0.0,29228.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,291.0,0.0,0.0,0.0,44.0,1,0.0,0.0,0.0,0.0,0.6471423293179099,0.7839033177063269,0.31808702432031666,0.5374072960644521,0.18192599292726158,0.38155271344205827,0.7176477764656006,0.4473241590179249,0.5353289227325819,0.6440723375753516,746.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1612.0,536.0,5387.0,4728.0,1.0,14000.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1,13.0,1.0,36142.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.218896559977259,0.6063801963172832,0.19362429034042966,0.41458789571201715,0.387654086529812,0.39623861700034396,0.6139949379267041,0.6098940862351745,0.369247363221045,0.49899531145344944,2591.87,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
233.0,0.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,6.0,0.0,26174.0,56.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,539.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.4802605268995698,0.4388538969187459,0.847246566902607,0.7049822083881361,0.5056668163073413,0.23219028087601767,0.4658742439134704,0.3396573108567485,0.5232711774785519,0.2561286001339585,2145.02,1.0,406.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
828.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,34583.0,65.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,374.0,0.0,0.0,0.0,46.0,1,0.0,0.0,0.0,0.0,0.6174290407539841,0.5863516043629401,0.43768012276339796,0.5454440738274126,0.5452237338151698,0.7706174004349027,0.561306302136212,0.47561096173584866,0.5679498316145859,0.43496316141995983,784.84,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
39568.0,0.0,68981.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,6.0,0.0,24040.0,74.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,328.0,0.0,0.0,0.0,38.0,0,0.0,0.0,1.0,0.0,0.4264636268842935,0.2978388290510157,0.24270058034429848,0.5281483357359231,0.5820288961605244,0.3901296319936633,0.2935406480981646,0.3151599272141092,0.9366520432013712,0.9912926992632284,3046.01,1.0,855.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2011.0,606.0,1950.0,0.0,0.0,4500.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1,2.0,1.0,31751.0,53.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,370.0,0.0,0.0,0.0,53.0,1,0.0,0.0,0.0,0.0,0.7002187557223243,0.6446851809849647,0.4042367709369908,0.266034217503381,0.3739016605428275,0.5771209336398868,0.6443792209519985,0.5676325280412696,0.5165657768870038,0.6012056262558607,1551.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
